가맹점코드,가맹점명,사업자등록번호,지류취급여부,전자취급여부,모바일취급여부,한도금액
47710400028,아리랑낚시총포,1321065236,Y,Y,Y,3100000
13011700508,동광상회,2049278459,Y,Y,Y,3100000
22010400316,강릉집,7191301175,Y,Y,Y,3100000
43110500294,스키야키미복,4703401033,Y,N,N,3100000
11010800010,로라애슐리,2022152846,Y,Y,Y,3100000
13010400370,대형제상회,2049130249,Y,Y,Y,3100000
20011400035,주식회사유에이치컴퍼,3898100936,Y,Y,Y,3100000
68110700171,홍콩,6200525377,Y,Y,N,3100000
10010501631,에코스,2011458271,Y,Y,Y,3100000
56510300002,코사마트대우점,4020720569,Y,Y,N,3100000
40510200037,강효신발,1390376435,Y,N,N,3100000
36010500476,금산인삼유통,3179010940,Y,N,Y,8000000
69011100417,토니모리제주점,6950301924,Y,Y,N,3100000
13710300185,지&미 (구)에니타임,3750600847,Y,Y,Y,3100000
40210300071,행복한낙원떡집,1212083500,Y,N,Y,8000000
60011300183,천양지업사,6022560544,Y,Y,N,3100000
13010400717,대림상회,8970801452,Y,N,N,10000000
42010200218,경이네행복한반찬,1256100294,Y,Y,Y,3100000
66010300108,제일화장품,6131142888,Y,Y,Y,3100000
68011500029,착한횟집,5249501398,Y,Y,Y,3100000
60011300238,화음꽃차랑후식,6366000180,Y,Y,Y,3100000
11045200023,제이와이룸,4783200989,Y,N,N,3100000
63181500003,이불상설할인매장,6081775550,Y,Y,Y,3100000
60110300657,모니카상점,7332500869,Y,Y,N,3100000
2176200005,코지,4560800155,Y,Y,N,3100000
30210300528,상월정육점,5049217196,Y,Y,Y,3100000
63110200152,합성상회,8799600243,Y,Y,Y,3100000
33610300006,보령수산,3129156098,Y,N,N,3100000
13810200355,명진수산,4039331650,Y,Y,Y,3100000
64510300394,속천국밥,6092429284,Y,Y,Y,3100000
65010200046,서호정육점,6129863483,Y,Y,Y,3100000
70210600193,대우농산,5049044651,Y,Y,Y,30000000
60010500216,세일라,5273200675,Y,Y,N,3100000
42210400163,쌈지,7450201654,Y,Y,Y,3100000
40510613022,진여아트,1313651011,Y,Y,N,3100000
14031200013,나나네집,2213192815,Y,Y,Y,3100000
54010400237,남부신발마트,4160587814,Y,Y,N,3100000
55012200116,보람마트,4170778817,Y,N,N,3100000
76710200093,장미수예점(뜨게방및잡화),1110767988,Y,N,N,3100000
16026200006,황금수산,5719501114,Y,Y,Y,10000000
70311300622,삐삐화장품,5030849930,Y,Y,Y,3100000
74210400002,1.2.3.유통,5110536056,Y,Y,Y,3100000
10011500097,Record#,2011716030,Y,N,N,3100000
12004200005,다이나핏,4851000933,Y,Y,Y,3100000
30210200475,꽃신신발,3140805744,Y,N,N,3100000
30110600016,한양떡집,3052437766,Y,N,N,8000000
64110200079,리오브라보,6090671207,Y,Y,Y,3100000
13010400705,길덕상회,2049388556,Y,Y,N,10000000
44211300211,평화정육식당,7412400859,Y,Y,Y,3100000
33010300169,동양당약업사,3120364233,Y,Y,Y,3100000
60410700057,가락홈인테리어,6033124033,Y,Y,N,3100000
40411111708,정우종합상사,4010562413,Y,Y,N,3100000
11016200002,옥천공설시장(동이잡곡),1119064019,Y,Y,Y,3100000
50210200093,수연사,4100447802,Y,Y,Y,3100000
9209200014,천복상회,8581501760,Y,Y,Y,3100000
60711100019,승리상회,8989900342,Y,Y,N,3100000
69011100423,스타일리아,6162373554,Y,Y,Y,3100000
68112000071,티아라액세서리,2891401332,Y,N,N,10000000
20011400084,드레스코드,3071778066,Y,Y,Y,3100000
30110700464,모놀로그,3053254208,Y,N,N,10000000
15112700011,문화패션,1123822315,Y,Y,Y,3100000
15210400196,왕도매마트,1351048634,Y,Y,Y,5000000
68112200100,그린망고,6200428964,Y,Y,Y,3100000
60710300007,경북상회,6073837223,Y,Y,N,3100000
13410800208,하림닭고기,1239131629,Y,Y,Y,3100000
21910200006,화진네,3889200846,Y,N,N,3100000
13110100162,생선가게,1179970190,Y,N,N,3100000
13410200164,케이디화장품,7880800445,Y,Y,Y,3100000
63710100040,동광참기름,6081485402,Y,Y,Y,5000000
10013000051,리리베이킹,4093242101,Y,Y,Y,3100000
56010500011,참맛,4029133044,Y,N,N,8000000
71210100164,한미식당,7105000397,Y,Y,Y,3100000
70411400009,남해건어물,5032438184,Y,Y,Y,3100000
60710200153,할매국수,8916400368,Y,Y,N,3100000
15810400102,서울수산,1059495290,Y,N,N,3100000
30010900059,배달상회,3059114955,Y,Y,Y,10000000
21010800021,대철네,6049581489,Y,Y,Y,3100000
70412500097,푸마 대구성서,7612500563,Y,N,N,3100000
44710100108,조약국,1242519583,Y,Y,Y,3100000
57010100024,홍진의류,4030735783,Y,Y,Y,15000000
13105200118,야미,1360983507,Y,N,N,3100000
70411401863,또왕뒷고기,2271396571,Y,Y,Y,3100000
30110100357,대전뻥과자,4381300409,Y,Y,Y,3100000
44211300126,기쁨상회,5213900002,Y,Y,Y,3100000
40710100048,호남야채,1229195649,Y,Y,Y,3100000
17035200008,하얀속눈썹,6162850274,Y,Y,N,3100000
73011100040,해평농약사,5131830233,Y,Y,N,3100000
44210700057,무지개,1350301776,Y,Y,Y,3100000
42110100030,놀부분식,1304295808,Y,Y,Y,3100000
30110900080,엉터리생고기,7141301239,Y,Y,Y,3100000
15010300220,영도상회,6679301202,Y,N,Y,50000000
60210700076,유정고기마트,7919200396,Y,Y,Y,3100000
53010100090,수양상회,4119955072,Y,Y,N,3100000
12111500059,원조대감집,1051098899,Y,Y,Y,3100000
46510700034,코디헤어,2061246742,Y,Y,Y,3100000
9186200003,열린상회,1299168059,Y,N,Y,3100000
56010400496,샤방샤방,6891701265,Y,Y,Y,15000000
43010900151,오미리(5mm),6775100480,Y,Y,N,3100000
40710310922,디자이너클럽,1221840011,Y,Y,Y,3100000
13110400091,고향만두,2041983115,Y,Y,Y,3100000
40510814534,투다리예술회관점,8324200504,Y,Y,Y,3100000
56010300088,신혼방가구,4022283174,Y,Y,Y,3100000
61410800396,부전농산,1709700463,Y,N,N,20000000
52011200043,수도꼭지,5083000160,Y,Y,N,3100000
11011100017,대명상사,1520600278,Y,Y,Y,3100000
35510200053,대광상회,3139073400,Y,N,Y,8000000
61410700608,다판다,5081823540,Y,Y,Y,3100000
70510800057,행복한빵집,3121372692,Y,Y,Y,5000000
66010300816,더샵,6344300436,Y,N,N,3100000
61111200004,동서식육점,6099959494,Y,N,N,3100000
70410100136,양말천국,6346100217,Y,Y,Y,3100000
33610800140,미래문구,3122516558,Y,Y,Y,3100000
64510300445,창녕상회,6091587036,Y,Y,Y,3100000
79110200209,둥글상회,5069874986,Y,Y,N,5000000
70311300016,현대축산,6119838958,Y,Y,Y,3100000
61410100056,사천흑염소,6051888617,Y,Y,N,3100000
46110100222,삼양해장국,1492601056,Y,Y,Y,3100000
43110500306,가빈참치,1232979290,Y,N,N,3100000
50211100072,까서먹는오징어입,4082925166,Y,Y,N,3100000
60011500015,IT안경원,6020870332,Y,Y,Y,3100000
68112500013,와우텐,8864900494,Y,Y,Y,3100000
60412000088,한바다횟집,6030952130,Y,Y,Y,3100000
61410700448,록시,6052347100,Y,Y,Y,3100000
15110400124,코끼리농수산,8039001618,Y,Y,Y,5000000
50211100050,천수온천,3515200227,Y,N,N,3100000
68010200714,효성전통음식,7135600059,Y,Y,Y,3100000
2272200012,남다른감자탕 괴정점,6030938439,Y,Y,Y,3100000
17013200015,뜨개놀이터,7884000372,Y,N,Y,3100000
63112000046,수협중매인16번,6093912550,Y,Y,N,3100000
33910300139,백합혼수방,3070924959,Y,Y,Y,3100000
40410714246,여수멸치국수,3440701591,Y,Y,Y,3100000
54010100088,만물상회,4762801234,Y,N,N,3100000
57910100217,봉덕농산,7479700720,Y,Y,N,3100000
55010200031,금정수산,4179085324,Y,Y,Y,20000000
15310600013,유창지하46호,1199053705,Y,Y,Y,3100000
30012700058,불로홈패션,3060315493,Y,Y,Y,3100000
73010500610,노블헤어샵,5042143864,Y,Y,N,3100000
79110400106,운정상회,5069146841,Y,Y,Y,25000000
3051200018,소애뜰,5032549790,Y,Y,Y,3100000
13410800206,정직한축산,6919800424,Y,N,Y,8000000
61411800140,뱅뱅,6170856782,Y,Y,Y,3100000
70310100898,충남댁,3060951356,Y,N,N,8000000
66011700175,풍년상회,2089363616,Y,Y,Y,5000000
79110302235,이구수산,5549100112,Y,Y,Y,3100000
30010700015,상주상회,3060420197,Y,Y,N,3100000
64110100005,1001안경원가음정점,6091441071,Y,Y,Y,3100000
43510400030,김밥천국,1233344798,Y,Y,Y,3100000
39010300124,이즘,2932600164,Y,Y,Y,3100000
13111300121,포차식당,2041650568,Y,Y,Y,3100000
13310700073,형제야채,6189409422,Y,N,N,3100000
64110100027,통영활어회도매센타,6099159456,Y,Y,Y,3100000
65610100377,해동수산,2049701708,Y,Y,Y,5000000
74510800045,르까프문경점,5110482664,Y,Y,Y,3100000
59510100064,중앙식품,8479000152,Y,Y,N,3100000
36110900010,하복대중앙점,6383000011,Y,N,N,3100000
61410600179,금파니,6052408730,Y,Y,N,3100000
79110100223,안경박사포항점,5635200285,Y,Y,Y,3100000
30012900063,옹기꽃게장홍어무침,2354101097,Y,Y,Y,3100000
2052200007,가평상회,7709301599,Y,Y,Y,3100000
62110100138,은정비닐공장,6151582884,Y,Y,Y,3100000
60010500261,슈마제화,1670301827,Y,Y,N,3100000
36110800153,팔도야채과일,6689300230,Y,Y,Y,5000000
40510400011,골든타이,1311989989,Y,Y,Y,6000000
44210700269,미도,1752900800,Y,Y,Y,3100000
79111900027,금미당,5061048063,Y,Y,N,3100000
70020400014,세스트명품사,4052200662,Y,N,Y,3100000
13810900014,형제상회,2159874547,Y,N,N,3100000
15210300005,농산물직판장,1239020353,Y,N,Y,8000000
61910100253,숙이네생선가게,7789700724,Y,Y,Y,3100000
33011200020,사직은혜방앗간,3336500291,Y,N,N,3100000
50310100102,산이네분식,8560700794,Y,N,N,3100000
3135200021,사계절,8264300976,Y,Y,Y,3100000
30110700941,페이드인,3560602543,Y,Y,Y,3100000
73010600027,시장건어물,2169200385,Y,Y,Y,3100000
47110100056,남해건어물,6349601218,Y,Y,Y,3100000
70610300157,동백아가씨,5022797594,Y,Y,Y,3100000
15011900048,딸기,1071877784,Y,Y,Y,3100000
48010500272,디아이,2042270508,Y,Y,Y,3100000
50610200077,하워짓커피랩,5581101009,Y,Y,Y,3100000
70211100076,시장건어물,4281001619,Y,Y,N,3100000
15126200005,신태화수산,7909600687,Y,Y,Y,3100000
54510100192,병갑이네생선,1669500761,Y,Y,Y,3100000
63110200287,덕진상회,6189473486,Y,N,N,3100000
30210100040,이석만두,5081064337,Y,Y,Y,3100000
3002200006,서부축산물판매장,5233600972,Y,Y,Y,10000000
36010500904,주영마켓,8420501427,Y,Y,N,3100000
60110300516,세진모드,3090392863,Y,N,N,10000000
22010400129,프렌J,2241633845,Y,Y,Y,3100000
70110300049,미성떡집,5020796258,Y,Y,N,3100000
68110800281,투썸플레이스,7513900210,Y,Y,N,3100000
68011000071,매일와쥬,1144800539,Y,N,N,3100000
13105200059,올리하우스,6742601493,Y,N,N,3100000
40110315135,박가네 바지락 칼국수,3903201000,Y,Y,N,3100000
58010800011,산외장터한우정육점,4049050926,Y,Y,Y,3100000
13310800029,동방양꼬치,2063188350,Y,Y,Y,3100000
61610100048,신창식육,6069040140,Y,Y,Y,3100000
10010102732,링스안경,5942200846,Y,Y,Y,3100000
70010900745,안젤라,5041748391,Y,N,Y,5000000
74010200043,김천방짜유기,5100478527,Y,Y,Y,3100000
66011200020,우성사료,6131464452,Y,Y,Y,3100000
61610200313,삼대가마솥추어탕,7474600505,Y,N,N,3100000
60110200086,매직소임,5314000820,Y,Y,Y,3100000
13410300077,오복떡집,1243234957,Y,Y,Y,3100000
42010200125,장수묵국수,7080300804,Y,N,N,3100000
31210300084,금산수삼센타85호,3059173065,Y,Y,Y,3100000
21710200149,옛날떡집방앗간,2270267861,Y,Y,Y,3100000
54011800052,우리수산,8129001193,Y,N,N,3100000
46710100101,이천용인닭발2호점,2192700256,Y,Y,Y,3100000
56010400420,한나혼수방,4021485032,Y,Y,Y,5000000
36810100096,신정고기백화점(2호점),5440300476,Y,Y,Y,5000000
61210100021,안강상회,2879700631,Y,Y,N,5000000
15310200487,로빈청과,8340202900,Y,Y,Y,3100000
1032200020,나말,8573700362,Y,Y,Y,3100000
46310100068,다원개발,4861000445,Y,N,N,3100000
61710300140,천냥프라자,6040165516,Y,Y,N,3100000
20010100041,동부떡방아,2212123721,Y,Y,Y,3100000
13910300120,상계축산장터,1359949846,Y,Y,Y,3100000
15810200060,땅스부대찌개,8576200215,Y,Y,Y,3100000
77010100543,정관장영천점,8044800480,Y,Y,Y,3100000
13710300197,퀸,1141537950,Y,Y,Y,3100000
15611400084,제이루오로아라,5012565950,Y,Y,Y,3100000
15310200419,나비엘갤러리금천시흥점,4070139964,Y,Y,Y,3100000
71210100046,신흥민물수산,5159073438,Y,Y,Y,3100000
42510700082,케이투안산점,1342948967,Y,Y,Y,3100000
36310500067,"침구와건강,러브이브",3170105287,Y,Y,Y,3100000
36910100073,무극화원,3039081368,Y,Y,N,3100000
66410100464,성훈상회,6759701007,Y,Y,Y,3100000
53410400025,무안상회,4112390657,Y,Y,Y,3100000
13310500387,㈜신한남유통,6418601560,Y,Y,N,3100000
47610100181,양평BYC양평점,1320599256,Y,Y,N,3100000
70410900066,신당미용실(김수현헤어),5030755793,Y,Y,Y,3100000
12211000036,성신상회,1114048839,Y,N,N,3100000
43010300101,꽃보다아름다운당신,1239243229,Y,Y,N,3100000
39010400027,예산슈퍼청과,3040585605,Y,Y,Y,3100000
69011100200,사치,6162639130,Y,Y,N,3100000
79110400135,대보농산,5069162894,Y,N,N,50000000
61210300062,명진포목,6182005804,Y,Y,N,3100000
1001200008,영동곰탕,8370702490,Y,Y,Y,3100000
66011700138,산지촌,6139091064,Y,N,Y,3100000
11012000061,김봉임해물탕,1010763933,Y,N,N,3100000
78011500121,이브자리,5052303549,Y,N,Y,8000000
66410100526,오복횟집,5799101857,Y,Y,Y,3100000
15210700034,진미반찬,6831900753,Y,Y,Y,3100000
61410700566,비아옷가게,5151861014,Y,Y,Y,3100000
36110700084,금마커텐,3150723243,Y,Y,Y,3100000
61410800733,옥이이모 전주 마약육,2231901472,Y,N,N,3100000
30610400227,삼오유통,3189009295,Y,N,N,40000000
78011500123,체이스컬트,5050917479,Y,Y,Y,3100000
68010200054,경주칼국수,3191201298,Y,N,Y,8000000
17024200002,여우꼬리,4450501357,Y,Y,Y,3100000
61411600012,소정참숯갈비,6052273824,Y,Y,N,3100000
33911400041,푸라닭 세종아름점,1691500453,Y,N,N,3100000
41310100080,새벽이슬,1419024264,Y,Y,Y,3100000
68112300037,우아미가구,6786900310,Y,N,N,3100000
36010100137,지앤미,3010283188,Y,Y,N,3100000
31210500012,장수약초인삼,7103900484,Y,Y,N,3100000
30012600021,현대보석,3064503997,Y,Y,Y,3100000
14210100057,푸름환경IB,1050683555,Y,Y,Y,3100000
2182200008,옥희제,2290664698,Y,Y,Y,3100000
40310513611,코오롱커텐,5633100897,Y,Y,Y,3100000
60412000128,금옥당,6033503695,Y,Y,N,3100000
63010500021,옛날통닭,5863100959,Y,N,N,3100000
60110400062,경남상회,8801200976,Y,Y,Y,3100000
74510200082,최신방앗간,8471101118,Y,Y,N,3100000
62610200023,두리몽실,6211141328,Y,Y,Y,3100000
64110800614,달자살롱,8870702122,Y,Y,Y,3100000
40310413451,성심떡집,1223547156,Y,Y,Y,3100000
11011500106,대일상회,1010663799,Y,Y,N,3100000
13310500406,주식회사가람푸드유통,8518100799,Y,Y,Y,50000000
24010300083,욱이네닭강정,2141722033,Y,Y,Y,3100000
70011300708,화장품할인마트,1861400107,Y,Y,Y,5000000
15310500092,바로삶은보양족발,5630100643,Y,Y,Y,3100000
71110600034,율고떡방,7647600297,Y,Y,Y,3100000
16085200001,옛날통닭,8680902353,Y,Y,Y,3100000
12111900054,멍이냥이친구네,1835800214,Y,N,N,3100000
44010300261,주식회사푸드밸류,7708601058,Y,Y,Y,3100000
15710300236,나무,4622401178,Y,Y,Y,3100000
61311000099,장터먹거리,8355300381,Y,Y,N,3100000
79110400587,힐링라이프차콜,5060906015,Y,N,N,3100000
38010700073,대도철물,3030111382,Y,Y,N,3100000
70010600760,달라,6801700901,Y,Y,N,3100000
40110211119,㈜길드에프앤비컨설팅,7598800681,Y,N,N,10000000
73010500169,샤방팔방,5130240690,Y,Y,N,3100000
60412000140,이광수생고기집,6031368323,Y,Y,Y,10000000
50610200078,수제어묵집,7421601220,Y,Y,Y,3100000
74510500071,도자기앤플라워,1103892829,Y,N,Y,3100000
60110100524,성보커텐,6043329428,Y,Y,Y,3100000
50111100021,무진장떡볶이,4081179920,Y,Y,Y,3100000
10010300008,서울인삼,1040457249,Y,Y,Y,3100000
44510200182,샘터떡집,1231846736,Y,N,N,3100000
50110900019,지산골온천보리밥,6116300090,Y,Y,Y,3100000
60011400002,아시아마트,3910300417,Y,N,Y,8000000
70010100069,둘이하나,5013316997,Y,Y,N,3100000
60110100088,부경,6052629608,Y,Y,N,3100000
13010500201,경북유통,2049302859,Y,Y,Y,3100000
40510713739,재성이네,1319063445,Y,Y,Y,3100000
14208200033,성동리커피집,4150528073,Y,Y,N,3100000
50611000044,서울장수국수,3625200135,Y,Y,Y,3100000
13410600012,천호유통,2122098672,Y,Y,Y,3100000
40310910423,다복상회,1220733061,Y,Y,Y,3100000
53010700329,민속반찬,4111141906,Y,Y,Y,3100000
66410100523,미정상회,2439900289,Y,Y,Y,3100000
63110200030,종합건어물,6089010754,Y,Y,Y,3100000
47210200007,지연미용실,1320411990,Y,Y,Y,3100000
61310900144,장미한복,6173333739,Y,Y,N,3100000
33610800182,지코바,3123162863,Y,Y,Y,3100000
55012000057,기차마을전통손두부,4081672126,Y,N,Y,3100000
42610600196,탕화쿵푸마라탕,2050565995,Y,Y,Y,3100000
58010800013,산외백번하우정육점,4049079980,Y,N,N,3100000
44210900106,남문뻥튀기,2092465718,Y,Y,Y,3100000
68110800143,울산건어물,2769001363,Y,Y,Y,5000000
73010900031,나인크린텍,5131475926,Y,N,N,3100000
45010100478,대용상회,1252001024,Y,Y,Y,3100000
70610300229,으뜸50안경,7131801342,Y,Y,Y,3100000
13011400299,익산물산,2049297330,Y,Y,Y,3100000
66410100095,미경상회,4399700076,Y,Y,Y,3100000
13010500241,무궁화꽃이피었습니다,1059774919,Y,Y,Y,3100000
15113200010,오거리잡곡,8459500321,Y,Y,Y,3100000
52710500003,동광당,4150551012,Y,Y,N,3100000
74210900070,대영주방백화점,5110387075,Y,Y,N,3100000
10010100659,중앙족발,1040511032,Y,N,Y,8000000
40510200155,삼오수산,1319135096,Y,Y,Y,3100000
46510700023,우리한우,1062292023,Y,Y,Y,3100000
62710200128,이쁜짓,5086700389,Y,Y,Y,3100000
36010500871,도경약초,3179008411,Y,N,Y,8000000
66410200101,민속떡집,3161201891,Y,Y,Y,3100000
68010200636,왕분식,6102751356,Y,N,N,3100000
1145200005,현대정육점,6789601620,Y,N,N,3100000
40710100025,BYC계산시장점,4220601268,Y,N,Y,8000000
20011300058,로이드춘천점,2601500324,Y,Y,Y,3100000
10015100019,청솔마루,2110241871,Y,N,N,3100000
11012000107,호미당홍콩빵태국커피,8984900522,Y,Y,Y,3100000
61110300022,진이할매집,7305000450,Y,Y,Y,3100000
15210200016,혼수방,1130825910,Y,Y,Y,3100000
41110700020,일산덕이점 PGA TOUR&LPGA,2022863871,Y,Y,Y,3100000
1146200002,이시하라수입코너,3450902205,Y,Y,Y,3100000
13110400149,길동우동동부시장점,6190462185,Y,N,N,3100000
14208200037,시장떡방앗간,4150786494,Y,Y,Y,3100000
22010500282,비비안원주점,2240357056,Y,N,N,3100000
68110500180,데일리엔코지,6201046207,Y,Y,Y,3100000
46210700040,진광상회,8859501202,Y,N,N,3100000
66410300149,자유민속떡집,6130837046,Y,Y,Y,5000000
50110700183,씨씨,4081293555,Y,N,Y,8000000
40010300013,해주상회,1219001160,Y,Y,Y,3100000
66011700148,영광상회,6139115495,Y,Y,Y,15000000
68111000066,경주수산유통,6209096150,Y,Y,Y,50000000
42210600039,자유시장자연주의,1300668638,Y,Y,N,3100000
13810200041,BYC고은백양,2151260049,Y,Y,Y,3100000
53010500119,신영광수산,8059001797,Y,N,N,3100000
32010200268,서울양품,3080100823,Y,N,N,10000000
79011100279,효자한약국,5063403553,Y,Y,Y,3100000
70310100483,명성사,5042857921,Y,Y,N,3100000
13610500097,희태네,6075569076,Y,Y,N,3100000
68110900038,해성커텐,6200517649,Y,Y,Y,3100000
30110100348,성열식당,3050834677,Y,N,N,8000000
20011000083,엔.9,2083702103,Y,Y,Y,3100000
16058200005,낙원실비(통술),3090494077,Y,Y,N,3100000
60110100185,신신,6210700882,Y,Y,Y,3100000
77010100097,보성농산,5059068879,Y,Y,Y,20000000
15110400117,농심소돼지도매센터,3549000403,Y,Y,Y,3100000
1457200017,푸른청과,1199197321,Y,N,N,3100000
73010400001,시장김밥,2271833192,Y,Y,Y,3100000
36010500474,현민농산,3019138902,Y,Y,Y,20000000
32010200330,두환이네,3080638853,Y,Y,Y,3100000
35510300078,캠퍼스피자,1243773033,Y,N,N,3100000
13710300242,더랩,8425000281,Y,Y,Y,3100000
61410900080,대과맛상회,6059161377,Y,N,N,50000000
76011700025,국제슈퍼,5082016232,Y,Y,N,3100000
9063200012,돌고래홍어무침,3933401395,Y,Y,Y,3100000
13610100181,흥부네산꼼장어,8104200858,Y,Y,Y,3100000
53410400051,털보부식,4112318465,Y,Y,Y,3100000
42010600181,조아수산,1309176982,Y,Y,Y,3100000
13072200049,옥이네,1539201900,Y,N,N,3100000
10014800020,춘천오남매닭갈비,2011773119,Y,Y,Y,3100000
3053200015,이모손칼국수,7913000758,Y,Y,Y,3100000
15210100069,황금어물전,1139116053,Y,Y,Y,3100000
76610200015,도우미미용실,5070373776,Y,Y,Y,3100000
42210600278,별난강정,3582500877,Y,N,N,3100000
13310500068,명가우리한우,2069376833,Y,Y,Y,3100000
54010300018,신화식당,4160922935,Y,Y,Y,3100000
24510100025,과일도매,2220971843,Y,N,N,3100000
68011200059,진주통신,1582701076,Y,Y,Y,3100000
74210900012,제일서점,5119849233,Y,Y,Y,3100000
41310300142,모두모두,1280941883,Y,Y,Y,3100000
30110700538,원오프,4231100908,Y,N,N,10000000
10010100791,미즈2,1040937568,Y,Y,Y,3100000
50210200653,대화양행,4100815064,Y,Y,Y,3100000
70310500009,대백마트,5032488516,Y,Y,N,3100000
60110500159,진주상회,7179901095,Y,Y,Y,3100000
15010400081,양이네수산,6569201016,Y,Y,Y,3100000
58010200061,연도수산,4049016082,Y,Y,Y,3100000
20010800127,춘천TIFFANT,1130235890,Y,Y,Y,3100000
50611000027,서울한과,8040600345,Y,Y,Y,3100000
32010500016,태화루,3080714523,Y,Y,Y,3100000
60711100043,두부명가,5029064044,Y,N,N,3100000
44511000013,와우리장작구이동탄,1380634637,Y,Y,Y,3100000
64210100023,새한인테리어,6091551445,Y,Y,Y,3100000
6054200004,봉창이소머리국밥,2513800464,Y,Y,Y,3100000
13810400197,헐리우드안경,1080686793,Y,Y,Y,3100000
11010100556,패션21세기,1010260571,Y,Y,Y,3100000
70510400085,오방야초,4876300371,Y,Y,Y,3100000
15210200133,지혜포차,4050261507,Y,Y,Y,3100000
46510600038,매코미통닭발,6473801039,Y,Y,Y,3100000
20010800102,비키네일,2210942726,Y,Y,Y,3100000
66011700194,고향한식뷔페,8360301127,Y,Y,Y,3100000
46110100141,한수방,1291621006,Y,Y,N,3100000
3135200001,브리스톳카페,2342002007,Y,Y,N,3100000
73010500103,대진떡방아간,5131054938,Y,Y,Y,3100000
70210801913,합천식당,2536400042,Y,Y,Y,3100000
36010500793,가든미용실,3010828682,Y,Y,Y,3100000
70611400012,황소축산,5029243117,Y,N,N,3100000
57010100196,남중떡집,4030971444,Y,Y,Y,5000000
1348200001,통닭사회,2980801581,Y,N,N,3100000
66010300270,제일당,6130745627,Y,Y,N,3100000
71110500014,고봉민김밥인 다사,8765500028,Y,Y,Y,3100000
15310500009,두부박사,1309019776,Y,Y,Y,3100000
70310100610,전진상회,8070700977,Y,Y,N,3100000
60810200151,한우잔치,4019041452,Y,Y,Y,3100000
74210800047,맘모스가방,5110828858,Y,Y,Y,3100000
50110800010,만년상회,4080297440,Y,Y,Y,3100000
15210200031,둘리남성복,1130619563,Y,Y,Y,3100000
40411614890,인생포차,1103161803,Y,N,N,3100000
30210200465,호진이네,5859401324,Y,Y,Y,3100000
53010100047,영미수산,4119954689,Y,Y,Y,3100000
15810300486,장수축산물도매센터,5859001705,Y,N,N,3100000
60111200145,풍경화,6040515824,Y,Y,Y,5000000
44010300298,영도넛,7651701220,Y,Y,Y,3100000
70010800621,한보상사,5042203627,Y,Y,Y,3100000
79110200077,일월상회,5060256082,Y,Y,Y,3100000
21710200083,동진상사대리점,2279069454,Y,Y,Y,3100000
73011100022,진가네곱창,7803700607,Y,N,Y,8000000
63110900249,여성크로커다일마산점,6081693191,Y,Y,Y,3100000
56010200221,부자상회,4029167845,Y,Y,Y,50000000
56010300347,정아네반찬,3072364938,Y,Y,Y,3100000
70010600502,딸기,5043098416,Y,Y,Y,3100000
70010600280,탄노이,5041789688,Y,Y,Y,3100000
15010900145,진우상회,2259102022,Y,N,N,3100000
20011000004,천리향꽃마을,2369000478,Y,Y,Y,3100000
70310100781,로즈봉봉,1981600138,Y,Y,Y,3100000
15210100044,수산마켓,1059515027,Y,Y,Y,3100000
15110500020,감나무골,1121948065,Y,Y,Y,3100000
36110200076,편한이불,3562600131,Y,N,Y,8000000
14211300069,예향침구,2101199649,Y,Y,Y,3100000
13810900117,가마솥오리바베큐,3490302281,Y,Y,Y,3100000
36010600005,관혁상회,3011012790,Y,Y,Y,3100000
44110300002,첨단사무용가구,1240268618,Y,N,N,10000000
61211900015,곰돌이베이커리,3623400844,Y,Y,Y,3100000
42310100467,낙원,2839101029,Y,N,N,3100000
74510900021,뿅가야채곱창,4082863222,Y,Y,Y,5000000
13105200128,뚜레쥬르 익산제일점,5096200499,Y,Y,Y,3100000
61411800003,유진안경원,6054503268,Y,Y,Y,3100000
68112400034,홍시화로구이,1997100178,Y,Y,N,3100000
63011300205,플레인(plain),6081598850,Y,N,N,3100000
42510700085,왁골프,7691701407,Y,Y,Y,3100000
68110700339,신충무로김밥집,5324000110,Y,Y,Y,3100000
13810200032,하프라인유통,2151242978,Y,Y,Y,3100000
62110100113,고성횟집,6220402053,Y,Y,Y,3100000
30110700685,라베,3052549667,Y,N,N,10000000
75011400220,좋은느낌속옷,5120555056,Y,Y,N,3100000
47710300026,안경매니저,1100687664,Y,Y,Y,3100000
44710100228,성호닭집,1249091278,Y,Y,Y,3100000
40710112291,원앙커텐홈패션,3276800128,Y,Y,Y,3100000
36110700170,충북상회,5520900071,Y,Y,Y,3100000
54810300110,자연식품,2359200635,Y,Y,Y,3100000
16001200015,봉화식육점 2호점,1809001631,Y,N,N,3100000
76310200013,서울양행,5082518351,Y,Y,N,3100000
5063200034,모다 숙녀복,4102025870,Y,Y,Y,3100000
40310613432,뷰티플라워,1229022760,Y,Y,Y,3100000
74510200025,7272짬뽕,5281600299,Y,Y,Y,3100000
10010600173,태양부산물,2010569005,Y,N,Y,3100000
13410800267,민영활어공장길동점,2161905728,Y,Y,Y,3100000
42610600218,또봉이통닭,6103494163,Y,N,N,3100000
1289200009,인천상회,3949200953,Y,Y,Y,3100000
33610300526,경인마트(경인유통),3563200582,Y,Y,Y,25000000
76610200055,부부건어물,5079034754,Y,Y,N,3100000
13310500280,농업회사법인주식회사한우사랑,2068684112,Y,Y,N,3100000
71810600151,대구포목,5042513091,Y,Y,Y,3100000
